action,sku,name,ean,originalSku,originalBrand,error
KEEP_NO_EAN,0126-7908273505044,KIT MEIAO CORTADO LISTRADO + MEIA MULTIESPORTES NEW - PRETO - 33/38,,,,
KEEP_NO_EAN,0126-7908273505099,KIT MEIAO CORTADO LISTRADO + MEIA MULTIESPORTES NEW - PRETO - 39/43,,,,
KEEP_NO_EAN,0126-7908273505037,KIT MEIAO CORTADO LISTRADO + MEIA MULTIESPORTES NEW - BRANCO - 33/38,,,,
KEEP_NO_EAN,0126-7908273505082,KIT MEIAO CORTADO LISTRADO + MEIA MULTIESPORTES NEW - BRANCO - 39/43,,,,
KEEP_NO_EAN,0126-7908273504627,DUOPACK SAPATILHA INVISIVEL  - PRETO - 33/38,,,,
KEEP_NO_EAN,0126-7908273504634,DUOPACK SAPATILHA INVISIVEL  - PRETO - 39/43,,,,
KEEP_NO_EAN,0126-7908273501923,TRIPACK - PRETO - 33/38,,,,
KEEP_NO_EAN,0126-7908273503064,MANGUITO CURTO DE VOLEI COM ANTIDERRAPANTE - PRETO - UNICO,,,,
KEEP_NO_EAN,0126-7908273503088,MANGUITO CURTO DE VOLEI COM ANTIDERRAPANTE - BRANCO - UNICO,,,,
KEEP_NO_EAN,0126-7908273505228,MEIA FAST RUN - 33/38 - BRANCO/CINZA,,,,
KEEP_NO_EAN,0126-7908273505235,MEIA FAST RUN - 39/43 - BRANCO/CINZA,,,,
KEEP_NO_EAN,0126-7908273505242,MEIA FAST RUN - 33/38 - PRETO/CHUMBO,,,,
KEEP_NO_EAN,0126-7908273505259,MEIA FAST RUN - 39/43 - PRETO/CHUMBO,,,,
KEEP_NO_EAN,0126-7908273505730,MEIA FAST RUN - 33/38 - BRANCO/PRETO,,,,
KEEP_NO_EAN,0126-7908273505747,MEIA FAST RUN - 39/43 - BRANCO/PRETO,,,,
KEEP_NO_EAN,0126-7899806927894,CORDA DE PULAR COM ROLAMENTO - PVC - 3;14M,,,,
KEEP_NO_EAN,0126-7908273504382,MOCHILA SACOLA VISTHO SPORTS  - PRETO,,,,
KEEP_NO_EAN,0126-7898654424845,CANELEIRA PROGNE BABY S/ TORNOZELEIRA ( 5 A 7 ANOS) - PRETO - UN,,,,
KEEP_NO_EAN,0126-7898654424166,CANELEIRA PROGNE BABY S/ TORNOZELEIRA ( 5 A 7 ANOS) - BRANCO - UN,,,,
KEEP_NO_EAN,0126-7898654424173,CANELEIRA PROGNE BABY S/ TORNOZELEIRA ( 5 A 7 ANOS) - AZUL PEROLADO - UN,,,,
KEEP_NO_EAN,0126-7898654424357,CANELEIRA PROGNE IRON  S/ TORNOZELEIRA ( 12 ANOS ACIMA) - PRETO - UN,,,,
KEEP_NO_EAN,0126-7898654424401,CANELEIRA PROGNE IRON  S/ TORNOZELEIRA ( 12 ANOS ACIMA) - LARANJA FLUOR - UN,,,,
KEEP_NO_EAN,0126-7898654424418,CANELEIRA PROGNE IRON  S/ TORNOZELEIRA ( 12 ANOS ACIMA) - PRATA - UN,,,,
WOULD_DELETE,0126-7898654422728,COXAL EL�STICO PROGNE - PRETO -,7898654422728,0140-7898654422728,A DEFINIR,
WOULD_DELETE,0126-7898654422759,TORNOZELEIRA EL�STICA PROGNE - PRETO -,7898654422759,0140-7898654422759,A DEFINIR,
WOULD_DELETE,0126-7898654426115,LUVA TRAINING CAMPO INFANTIL PROGNE - PRETO/VERMELHO -,7898654426115,0140-7898654426115,A DEFINIR,
WOULD_DELETE,0126-7898654426153,LUVA TRAINING CAMPO INFANTIL PROGNE - PRETO/LARANJA -,7898654426153,0140-7898654426153,A DEFINIR,
WOULD_DELETE,0126-7898654426207,LUVA TRAINING CAMPO INFANTIL PROGNE - PRETO/AMARELO FLUOR -,7898654426207,0140-7898654426207,A DEFINIR,
WOULD_DELETE,0126-7898654426146,LUVA TRAINING CAMPO INFANTIL PROGNE - PRETO/AZUL ROYAL -,7898654426146,0140-7898654426146,A DEFINIR,
WOULD_DELETE,0126-7898654426276,LUVA TRAINING CAMPO ADULTO PROGNE - PRETO/VERMELHO -,7898654426276,0140-7898654426276,A DEFINIR,
WOULD_DELETE,0126-7898654426801,LUVA TRAINING CAMPO ADULTO PROGNE - PRETO/LARANJA -,7898654426801,0140-7898654426801,A DEFINIR,
WOULD_DELETE,0126-7898654426320,LUVA TRAINING CAMPO ADULTO PROGNE - PRETO/AMARELO FLUOR -,7898654426320,0140-7898654426320,A DEFINIR,
WOULD_DELETE,0126-7898654426238,LUVA TRAINING CAMPO ADULTO PROGNE - PRETO/AZUL ROYAL -,7898654426238,0140-7898654426238,A DEFINIR,
KEEP_NO_EAN,0126-7898654424425,CANELEIRA PROGNE PEGASUS S/ TORNOZELEIRA ( 12 ANOS ACIMA) - PRETO - UN,,,,
KEEP_NO_EAN,0126-7898654424432,CANELEIRA PROGNE PEGASUS S/ TORNOZELEIRA ( 12 ANOS ACIMA) - BRANCO - UN,,,,
KEEP_NO_EAN,0126-7898654424456,CANELEIRA PROGNE PEGASUS S/ TORNOZELEIRA ( 12 ANOS ACIMA) - VERMELHO  - UN,,,,
KEEP_NO_EAN,0126-7898654424494,CANELEIRA PROGNE FRALDINHA S/ TORNOZELEIRA (7 A 12 ANOS) - PRETO - UN,,,,
KEEP_NO_EAN,0126-7898654424524,CANELEIRA PROGNE FRALDINHA S/ TORNOZELEIRA (7 A 12 ANOS) - VERMELHO  - UN,,,,
KEEP_NO_EAN,0126-7898654424531,CANELEIRA PROGNE FRALDINHA S/ TORNOZELEIRA (7 A 12 ANOS) - AMARELO FLUOR - UN,,,,
WOULD_DELETE,0126-7898654421745,LUVA DE ACADEMIA PROGNE - PRETO -,7898654421745,0140-7898654421745,A DEFINIR,
WOULD_DELETE,0126-7898654421783,LUVA DE ACADEMIA PROGNE - AZUL ROYAL -,7898654421783,0140-7898654421783,A DEFINIR,
WOULD_DELETE,0126-7898654428812,SUNGA BOXER ADULTO LISA PROGNE SPORTS - PRETO -,7898654428812,0140-7898654428836,A DEFINIR,
WOULD_DELETE,0126-7898654428935,SUNGA BOXER ADULTO LISA PROGNE SPORTS - AZUL MARINHO -,7898654428935,0140-7898654428935,A DEFINIR,
WOULD_DELETE,0126-7898654429437,MACAQUINHO NATA��O ADULTO REGATA FEMININO LISO - PRETO -,7898654429437,0140-7898654429437,A DEFINIR,
WOULD_DELETE,0126-7898654429482,MACAQUINHO NATA��O ADULTO REGATA FEMININO LISO - AZUL MARINHO -,7898654429482,0140-7898654429482,A DEFINIR,
WOULD_DELETE,0126-7898654429581,MACAQUINHO NATA��O ADULTO REGATA FEMININO LISO - PINK -,7898654429581,0140-7898654429581,A DEFINIR,
WOULD_DELETE,0126-7898654429536,MACAQUINHO NATA��O ADULTO REGATA FEMININO LISO - ROXO -,7898654429536,0140-7898654429536,A DEFINIR,
WOULD_DELETE,0126-7898654429635,MACAQUINHO NATA��O  ADULTO COSTAS NADADOR COM RECORTE PROGNE SPORTS - PRETO/ROSA -,7898654429635,0140-7898654429635,A DEFINIR,
WOULD_DELETE,0126-7898654421820,LUVA DE ACADEMIA PROGNE - PINK -,7898654421820,0140-7898654421820,A DEFINIR,
WOULD_DELETE,0126-7898654423008,JOELHEIRA C/ OR�FICIO C/ REFOR�O PROGNE - PRETO -,7898654423008,0140-7898654423008,A DEFINIR,
KEEP_NO_EAN,0126-7898654428027,JOELHEIRA AJ�STAVEL PROGNE - PRETO - G/GG,,,,
KEEP_NO_EAN,0126-7898654428010,JOELHEIRA AJ�STAVEL PROGNE - PRETO - P/M,,,,
WOULD_DELETE,0126-7898654422452,MINI PALMA NEOPRENE IMP 3MM PROGNE - PRETO -,7898654422452,0140-7898654422452,A DEFINIR,
WOULD_DELETE,0126-7898654422421,MINI PALMA NEOPRENE IMP 3MM PROGNE - ROSA COM GRAFITE -,7898654422421,0140-7898654422421,A DEFINIR,
WOULD_DELETE,0126-7898654422391,MINI PALMA NEOPRENE IMP 3MM PROGNE - AZUL COM GRAFITE -,7898654422391,0140-7898654422391,A DEFINIR,
KEEP_NO_EAN,0126-7898654422360,PALMAR EM NEOPRENE AJUST�VEL PROGNE - PRETO - UN,,,,
KEEP_NO_EAN,0126-7898654424630,CANELEIRA PROGNE PEGASUS C/ TORNOZELEIRA ( 12 ANOS ACIMA) - PRETO - UN,,,,
KEEP_NO_EAN,0126-7898654424678,CANELEIRA PROGNE PEGASUS C/ TORNOZELEIRA ( 12 ANOS ACIMA) - AMARELO FLUOR - UN,,,,
KEEP_NO_EAN,0126-7898654424685,CANELEIRA PROGNE PEGASUS C/ TORNOZELEIRA ( 12 ANOS ACIMA) - LARANJA FLUOR - UN,,,,
KEEP_NO_EAN,0126-7898654424722,CANELEIRA PROGNE FRALDINHA C/ TORNOZELEIRA (7 A 12 ANOS) - AZUL PEROLADO - UN,,,,
KEEP_NO_EAN,0126-7898654424739,CANELEIRA PROGNE FRALDINHA C/ TORNOZELEIRA (7 A 12 ANOS) - VERMELHO  - UN,,,,
KEEP_NO_EAN,0126-7898654422926,BANDAGEM EL�STICA PROGNE  3 METROS COMPRIMENTO - VERMELHO  - 5CMX3M,,,,
KEEP_NO_EAN,0126-7898654422902,BANDAGEM EL�STICA PROGNE  3 METROS COMPRIMENTO - PINK - 5CMX3M,,,,
KEEP_NO_EAN,0126-7898654422896,BANDAGEM EL�STICA PROGNE  5 METROS COMPRIMENTO - AZUL ROYAL - 5CMX5M,,,,
KEEP_NO_EAN,0126-7898654422933,BANDAGEM EL�STICA PROGNE  5 METROS COMPRIMENTO - VERMELHO  - 5CMX5M,,,,
WOULD_DELETE,0126-7898654422544,JOELHEIRA VOL�I PROGNE SPORTS - PRETO -,7898654422544,0140-7898654422544,A DEFINIR,
KEEP_NO_EAN,0126-7898654424708,CANELEIRA PROGNE FRALDINHA C/ TORNOZELEIRA (7 A 12 ANOS) - PRETO - UN,,,,
WOULD_DELETE,0126-7898654422575,JOELHEIRA FUTSAL PROGNE SPORTS - PRETO -,7898654422575,0140-7898654422575,A DEFINIR,
WOULD_DELETE,0126-7898654425163,JOELHEIRA DUPLA PROFISSIONAL PROGNE SPORTS - PRETO -,7898654425163,0140-7898654425163,A DEFINIR,
WOULD_DELETE,0126-7898654422605,JOELHEIRA ACOLCHOADA INF. PROGNE SPORTS - PRETO -,7898654422605,0140-7898654422605,A DEFINIR,
WOULD_DELETE,0126-7898654427815,JOELHEIRA DUPLA PROFISSIONAL INFANTIL PROGNE SPORTS - PRETO -,7898654427815,0140-7898654427815,A DEFINIR,
WOULD_DELETE,0126-7898654422636,COTOVELEIRA ACOLCHOADA PROGNE SPORTS - PRETO -,7898654422636,0140-7898654422636,A DEFINIR,
KEEP_NO_EAN,0126-7898654421097,POCHETE NEOPRENE PROGNE SPORTS - PRETO - UN,,,,
KEEP_NO_EAN,0126-7898654421141,POCHETE NEOPRENE SLIM PROGNE SPORTS - PRETO - UN,,,,
KEEP_NO_EAN,0126-7898654429833,COLETE PEITORAL COM BOLSOS PROGNE SPORTS - PRETO - �,,,,
WOULD_DELETE,0126-7898654421660,SHORT MUAY THAI FEMININO PROGNE SPORTS - PINK -,7898654421660,0140-7898654421660,A DEFINIR,
WOULD_DELETE,0126-7898654421707,SHORT MUAY THAI FEMININO PROGNE SPORTS - PRETO/ROSA -,7898654421707,0140-7898654421707,A DEFINIR,
WOULD_DELETE,0126-7898654421264,SHORT MUAY THAI MASCULINO PROGNE SPORTS - PRETO -,7898654421264,0140-7898654421264,A DEFINIR,
WOULD_DELETE,0126-7898654421301,SHORT MUAY THAI MASCULINO PROGNE SPORTS - AZUL ROYAL -,7898654421301,0140-7898654421301,A DEFINIR,
WOULD_DELETE,0126-7898654421349,SHORT MUAY THAI MASCULINO PROGNE SPORTS - PRETO/VERMELHO -,7898654421349,0140-7898654421349,A DEFINIR,
WOULD_DELETE,0126-7898654421387,SHORT MUAY THAI MASCULINO PROGNE SPORTS - PRETO COM AMARELO -,7898654421387,0140-7898654421387,A DEFINIR,
WOULD_DELETE,0126-7898654426856,CINTUR�O DE AGACHAMENTO COM APOIO LOMBAR - PRETO -,7898654426856,0140-7898654426856,A DEFINIR,
WOULD_DELETE,0126-7898654427181,CORRETOR POSTURAL EM NEOPRENE 3MM POLIAMIDA - PRETO -,7898654427181,0140-7898654427181,A DEFINIR,
WOULD_DELETE,0126-7898654428492,SUNGA TRADICIONAL  TECIDO EXTRALIFE PROGNE SPORTS - PRETO -,7898654428492,0140-7898654428492,A DEFINIR,
WOULD_DELETE,0126-7898654428591,SUNGA TRADICIONAL  TECIDO EXTRALIFE PROGNE SPORTS - AZUL MARINHO -,7898654428591,0140-7898654428591,A DEFINIR,
WOULD_DELETE,0126-7898654428195,MAIO ADULTO REGATA TRADICIONAL EXTRALIFE PROGNE SPORTS - PRETO -,7898654428195,0140-7898654428195,A DEFINIR,
WOULD_DELETE,0126-7898654428249,MAIO ADULTO REGATA TRADICIONAL EXTRALIFE PROGNE SPORTS - AZUL ROYAL -,7898654428249,0140-7898654428249,A DEFINIR,
WOULD_DELETE,0126-7898654428294,MAIO ADULTO REGATA TRADICIONAL EXTRALIFE PROGNE SPORTS - AZUL MARINHO -,7898654428294,0140-7898654428294,A DEFINIR,
WOULD_DELETE,0126-7898654428393,MAIO ADULTO REGATA TRADICIONAL EXTRALIFE PROGNE SPORTS - ROXO -,7898654428393,0140-7898654428393,A DEFINIR,
WOULD_DELETE,0126-7898654428447,MAIO ADULTO REGATA TRADICIONAL EXTRALIFE PROGNE SPORTS - VERDE MILITAR -,7898654428447,0140-7898654428447,A DEFINIR,
WOULD_DELETE,0126-7898654429680,MACAQUINHO NATA��O  ADULTO COSTAS NADADOR COM RECORTE PROGNE SPORTS - PRETO/ROXO -,7898654429680,0140-7898654429680,A DEFINIR,
WOULD_DELETE,0126-7898654429734,MACAQUINHO NATA��O  ADULTO COSTAS NADADOR COM RECORTE PROGNE SPORTS - PRETO/CELESTE -,7898654429734,0140-7898654429734,A DEFINIR,
WOULD_DELETE,0126-7898654429789,MACAQUINHO NATA��O  ADULTO COSTAS NADADOR COM RECORTE PROGNE SPORTS - MARINHO/CELESTE -,7898654429789,0140-7898654429789,A DEFINIR,
KEEP_NO_EAN,0126-4061617834873,CLUB C 85 VINTAGETE,,,,
KEEP_NO_EAN,0126-3587,GO RUN TRAIL ALTITUDE 2.0-MAR,,,,
KEEP_NO_EAN,0126-7908796705747,REEBOK STREETRIDETE,,,,
KEEP_NO_EAN,0126-7909943691937,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-CRM/JNBG/PTO-6652-TAM:37,,,,
KEEP_NO_EAN,0126-7909943691951,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-CRM/JNBG/PTO-6652-TAM:38,,,,
KEEP_NO_EAN,0126-7909943691968,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-CRM/JNBG/PTO-6652-TAM:39,,,,
KEEP_NO_EAN,0126-7909943691982,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-CRM/JNBG/PTO-6652-TAM:40,,,,
KEEP_NO_EAN,0126-7909943692002,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-CRM/JNBG/PTO-6652-TAM:41,,,,
KEEP_NO_EAN,0126-7909943692019,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-CRM/JNBG/PTO-6652-TAM:42,,,,
KEEP_NO_EAN,0126-7909943692033,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-CRM/JNBG/PTO-6652-TAM:43,,,,
KEEP_NO_EAN,0126-7909943692057,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-CRM/JNBG/PTO-6652-TAM:44,,,,
KEEP_NO_EAN,0126-7909943271696,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-BCO/PTO-980-TAM:37,,,,
KEEP_NO_EAN,0126-7909943271719,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-BCO/PTO-980-TAM:38,,,,
KEEP_NO_EAN,0126-7909943271726,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-BCO/PTO-980-TAM:39,,,,
KEEP_NO_EAN,0126-7909943271740,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-BCO/PTO-980-TAM:40,,,,
KEEP_NO_EAN,0126-7909943271764,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-BCO/PTO-980-TAM:41,,,,
KEEP_NO_EAN,0126-7909943271771,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-BCO/PTO-980-TAM:42,,,,
KEEP_NO_EAN,0126-7909943271795,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-BCO/PTO-980-TAM:43,,,,
KEEP_NO_EAN,0126-7909943271818,F01L00207-TENIS FILA ACD CLASSIC MASCULINO-BCO/PTO-980-TAM:44,,,,
KEEP_NO_EAN,0126-7909943470242,F01L00258-TENIS FILA RENNO CLASSIC MASCULINO-PTO/GRF-972-TAM:39,,,,
KEEP_NO_EAN,0126-7909943470266,F01L00258-TENIS FILA RENNO CLASSIC MASCULINO-PTO/GRF-972-TAM:40,,,,
KEEP_NO_EAN,0126-7909943470280,F01L00258-TENIS FILA RENNO CLASSIC MASCULINO-PTO/GRF-972-TAM:41,,,,
KEEP_NO_EAN,0126-7909943470297,F01L00258-TENIS FILA RENNO CLASSIC MASCULINO-PTO/GRF-972-TAM:42,,,,
KEEP_NO_EAN,0126-7909943920174,F01L00374-TENIS FILA DAILY MASCULINO-PTO/BCO-001-TAM:37,,,,
KEEP_NO_EAN,0126-7909943920198,F01L00374-TENIS FILA DAILY MASCULINO-PTO/BCO-001-TAM:38,,,,
KEEP_NO_EAN,0126-7909943920204,F01L00374-TENIS FILA DAILY MASCULINO-PTO/BCO-001-TAM:39,,,,
KEEP_NO_EAN,0126-7909943920228,F01L00374-TENIS FILA DAILY MASCULINO-PTO/BCO-001-TAM:40,,,,
KEEP_NO_EAN,0126-7909943920242,F01L00374-TENIS FILA DAILY MASCULINO-PTO/BCO-001-TAM:41,,,,
KEEP_NO_EAN,0126-7909943920259,F01L00374-TENIS FILA DAILY MASCULINO-PTO/BCO-001-TAM:42,,,,
KEEP_NO_EAN,0126-7909943920273,F01L00374-TENIS FILA DAILY MASCULINO-PTO/BCO-001-TAM:43,,,,
KEEP_NO_EAN,0126-7909943920297,F01L00374-TENIS FILA DAILY MASCULINO-PTO/BCO-001-TAM:44,,,,
KEEP_NO_EAN,0126-7909943920457,F01L00374-TENIS FILA DAILY MASCULINO-BCO/VERA-6940-TAM:37,,,,
KEEP_NO_EAN,0126-7909943920471,F01L00374-TENIS FILA DAILY MASCULINO-BCO/VERA-6940-TAM:38,,,,
KEEP_NO_EAN,0126-7909943920488,F01L00374-TENIS FILA DAILY MASCULINO-BCO/VERA-6940-TAM:39,,,,
KEEP_NO_EAN,0126-7909943920501,F01L00374-TENIS FILA DAILY MASCULINO-BCO/VERA-6940-TAM:40,,,,
KEEP_NO_EAN,0126-7909943920525,F01L00374-TENIS FILA DAILY MASCULINO-BCO/VERA-6940-TAM:41,,,,
KEEP_NO_EAN,0126-7909943920532,F01L00374-TENIS FILA DAILY MASCULINO-BCO/VERA-6940-TAM:42,,,,
KEEP_NO_EAN,0126-7909943920556,F01L00374-TENIS FILA DAILY MASCULINO-BCO/VERA-6940-TAM:43,,,,
KEEP_NO_EAN,0126-7909943920570,F01L00374-TENIS FILA DAILY MASCULINO-BCO/VERA-6940-TAM:44,,,,
KEEP_NO_EAN,0126-7909943523344,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-VERM/BCO/LARJ-6551-TAM:39,,,,
KEEP_NO_EAN,0126-7909943523368,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-VERM/BCO/LARJ-6551-TAM:40,,,,
KEEP_NO_EAN,0126-7909943523382,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-VERM/BCO/LARJ-6551-TAM:41,,,,
KEEP_NO_EAN,0126-7909943523399,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-VERM/BCO/LARJ-6551-TAM:42,,,,
KEEP_NO_EAN,0126-7909943523412,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-VERM/BCO/LARJ-6551-TAM:43,,,,
KEEP_NO_EAN,0126-7909943523337,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-VERM/BCO/LARJ-6551-TAM:38,,,,
KEEP_NO_EAN,0126-7909943791132,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-BCO/AZRX/VERM-6780-TAM:37,,,,
KEEP_NO_EAN,0126-7909943791156,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-BCO/AZRX/VERM-6780-TAM:38,,,,
KEEP_NO_EAN,0126-7909943791163,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-BCO/AZRX/VERM-6780-TAM:39,,,,
KEEP_NO_EAN,0126-7909943791187,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-BCO/AZRX/VERM-6780-TAM:40,,,,
KEEP_NO_EAN,0126-7909943791217,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-BCO/AZRX/VERM-6780-TAM:42,,,,
KEEP_NO_EAN,0126-7909943776344,F01R00116-TENIS FILA FLOAT MAXXI 2 PRO MASCULINO-MAR/CZ/VERM-6758-TAM:37,,,,
KEEP_NO_EAN,0126-7909943791200,F01R00098-TENIS FILA RACER T2 XTREME MASCULINO-BCO/AZRX/VERM-6780-TAM:41,,,,
KEEP_NO_EAN,0126-7909943776368,F01R00116-TENIS FILA FLOAT MAXXI 2 PRO MASCULINO-MAR/CZ/VERM-6758-TAM:38,,,,
KEEP_NO_EAN,0126-7909943776375,F01R00116-TENIS FILA FLOAT MAXXI 2 PRO MASCULINO-MAR/CZ/VERM-6758-TAM:39,,,,
KEEP_NO_EAN,0126-7909943776399,F01R00116-TENIS FILA FLOAT MAXXI 2 PRO MASCULINO-MAR/CZ/VERM-6758-TAM:40,,,,
KEEP_NO_EAN,0126-7909943776412,F01R00116-TENIS FILA FLOAT MAXXI 2 PRO MASCULINO-MAR/CZ/VERM-6758-TAM:41,,,,
KEEP_NO_EAN,0126-7909943776429,F01R00116-TENIS FILA FLOAT MAXXI 2 PRO MASCULINO-MAR/CZ/VERM-6758-TAM:42,,,,
KEEP_NO_EAN,0126-7909943781072,F01R00117-TENIS FILA FLOAT MAXXI 2 MASCULINO-GRFT/DORD-6761-TAM:39,,,,
KEEP_NO_EAN,0126-7909943781096,F01R00117-TENIS FILA FLOAT MAXXI 2 MASCULINO-GRFT/DORD-6761-TAM:40,,,,
KEEP_NO_EAN,0126-7909943781119,F01R00117-TENIS FILA FLOAT MAXXI 2 MASCULINO-GRFT/DORD-6761-TAM:41,,,,
KEEP_NO_EAN,0126-7909943781126,F01R00117-TENIS FILA FLOAT MAXXI 2 MASCULINO-GRFT/DORD-6761-TAM:42,,,,
KEEP_NO_EAN,0126-7909943506248,F01R00117-TENIS FILA FLOAT MAXXI 2 MASCULINO-AZUE/PRE/LARJ-6511-TAM:38,,,,
KEEP_NO_EAN,0126-7909943506255,F01R00117-TENIS FILA FLOAT MAXXI 2 MASCULINO-AZUE/PRE/LARJ-6511-TAM:39,,,,
KEEP_NO_EAN,0126-7909943506279,F01R00117-TENIS FILA FLOAT MAXXI 2 MASCULINO-AZUE/PRE/LARJ-6511-TAM:40,,,,
KEEP_NO_EAN,0126-7909943506293,F01R00117-TENIS FILA FLOAT MAXXI 2 MASCULINO-AZUE/PRE/LARJ-6511-TAM:41,,,,
KEEP_NO_EAN,0126-7909943506309,F01R00117-TENIS FILA FLOAT MAXXI 2 MASCULINO-AZUE/PRE/LARJ-6511-TAM:42,,,,
KEEP_NO_EAN,0126-7909943506323,F01R00117-TENIS FILA FLOAT MAXXI 2 MASCULINO-AZUE/PRE/LARJ-6511-TAM:43,,,,
KEEP_NO_EAN,0126-7909943782260,F01R00157-TENIS FILA MAXXIMUS MASCULINO-VRDL/PTO-4055-TAM:37,,,,
KEEP_NO_EAN,0126-7909943782284,F01R00157-TENIS FILA MAXXIMUS MASCULINO-VRDL/PTO-4055-TAM:38,,,,
KEEP_NO_EAN,0126-7909943782291,F01R00157-TENIS FILA MAXXIMUS MASCULINO-VRDL/PTO-4055-TAM:39,,,,
KEEP_NO_EAN,0126-7909943782314,F01R00157-TENIS FILA MAXXIMUS MASCULINO-VRDL/PTO-4055-TAM:40,,,,
KEEP_NO_EAN,0126-7909943782338,F01R00157-TENIS FILA MAXXIMUS MASCULINO-VRDL/PTO-4055-TAM:41,,,,
KEEP_NO_EAN,0126-7909943782345,F01R00157-TENIS FILA MAXXIMUS MASCULINO-VRDL/PTO-4055-TAM:42,,,,
KEEP_NO_EAN,0126-7909527801554,F01SD00007-CHINELO FILA DRIFTER STRIPES MASCULINO-MAR/BCO/VRM-465-TAM:37,,,,
KEEP_NO_EAN,0126-7909527801578,F01SD00007-CHINELO FILA DRIFTER STRIPES MASCULINO-MAR/BCO/VRM-465-TAM:38,,,,
KEEP_NO_EAN,0126-7909527801585,F01SD00007-CHINELO FILA DRIFTER STRIPES MASCULINO-MAR/BCO/VRM-465-TAM:39,,,,
KEEP_NO_EAN,0126-7909527801608,F01SD00007-CHINELO FILA DRIFTER STRIPES MASCULINO-MAR/BCO/VRM-465-TAM:40,,,,
KEEP_NO_EAN,0126-7909527801622,F01SD00007-CHINELO FILA DRIFTER STRIPES MASCULINO-MAR/BCO/VRM-465-TAM:41,,,,
KEEP_NO_EAN,0126-7909527801639,F01SD00007-CHINELO FILA DRIFTER STRIPES MASCULINO-MAR/BCO/VRM-465-TAM:42,,,,
KEEP_NO_EAN,0126-7909527801653,F01SD00007-CHINELO FILA DRIFTER STRIPES MASCULINO-MAR/BCO/VRM-465-TAM:43,,,,
KEEP_NO_EAN,0126-7909527801677,F01SD00007-CHINELO FILA DRIFTER STRIPES MASCULINO-MAR/BCO/VRM-465-TAM:44,,,,
KEEP_NO_EAN,0126-7909943777105,F02R00124-TENIS FILA FLOAT MAXXI 2 PRO FEMININO-AZB/AZ C/CZ G-6759-TAM:34,,,,
KEEP_NO_EAN,0126-7909943777112,F02R00124-TENIS FILA FLOAT MAXXI 2 PRO FEMININO-AZB/AZ C/CZ G-6759-TAM:35,,,,
KEEP_NO_EAN,0126-7909943777136,F02R00124-TENIS FILA FLOAT MAXXI 2 PRO FEMININO-AZB/AZ C/CZ G-6759-TAM:36,,,,
KEEP_NO_EAN,0126-7909943777143,F02R00124-TENIS FILA FLOAT MAXXI 2 PRO FEMININO-AZB/AZ C/CZ G-6759-TAM:37,,,,
KEEP_NO_EAN,0126-7909943777167,F02R00124-TENIS FILA FLOAT MAXXI 2 PRO FEMININO-AZB/AZ C/CZ G-6759-TAM:38,,,,
KEEP_NO_EAN,0126-7909943922505,F02R00124-TENIS FILA FLOAT MAXXI 2 PRO FEMININO-BCO/LARJ/VERM-6942-TAM:35,,,,
KEEP_NO_EAN,0126-7909943922529,F02R00124-TENIS FILA FLOAT MAXXI 2 PRO FEMININO-BCO/LARJ/VERM-6942-TAM:36,,,,
KEEP_NO_EAN,0126-7909943922536,F02R00124-TENIS FILA FLOAT MAXXI 2 PRO FEMININO-BCO/LARJ/VERM-6942-TAM:37,,,,
KEEP_NO_EAN,0126-7909943922550,F02R00124-TENIS FILA FLOAT MAXXI 2 PRO FEMININO-BCO/LARJ/VERM-6942-TAM:38,,,,
KEEP_NO_EAN,0126-7909943922765,F02R00125-TENIS FILA FLOAT MAXXI 2 FEMININO-BCO/LARJ/VERM-6942-TAM:35,,,,
KEEP_NO_EAN,0126-7909943922789,F02R00125-TENIS FILA FLOAT MAXXI 2 FEMININO-BCO/LARJ/VERM-6942-TAM:36,,,,
KEEP_NO_EAN,0126-7909943922796,F02R00125-TENIS FILA FLOAT MAXXI 2 FEMININO-BCO/LARJ/VERM-6942-TAM:37,,,,
